SID,Region,TGL,CO,Grid ,Dependancy,Sub Cities,NPS Sites,Corporate Client Site,Technology,Site Importance,Single City Region (RAN),Single City Region (Com),Site Category,Revenue Cat,OnAirDate,"New 
USF Sites",Sharing Status,Shared With,OMO Site ID,"Locked Site
Expire Date","DG Opertational Status
(696 Update)",Solar Sites,Li-Ion Sites,"Jan-25
(Fuel)","Feb-25
(Fuel)","Mar-25
(Fuel)","Apr-25
(Fuel)","May-25
(Fuel)","Jun-25
(Fuel)","Jul-25
(Fuel)","Aug-25
(Fuel)","Sep-25
(Fuel)","Oct-25
(Fuel)","Nov-25
(Fuel)","Dec-25
(Fuel)",Jan 25 TCH%,Feb 25 TCH%,Mar 25 TCH%,Apr 25 TCH%,May 25 TCH%,Jun 25 TCH%,Jul 25 TCH%,Aug 25 TCH%,Sep 25 TCH%,q1,q2,q3,Oct 25 TCH%,Nov 25 TCH%,Dec 25 TCH%,Jan 26 TCH%,Feb 26 TCH%,2026-01-20 00:00:00,2026-01-21 00:00:00,2026-01-22 00:00:00,2026-01-23 00:00:00,2026-01-24 00:00:00,2026-01-25 00:00:00,2026-01-26 00:00:00,2026-01-27 00:00:00,2026-01-28 00:00:00,2026-01-29 00:00:00,2026-01-30 00:00:00,2026-01-31 00:00:00,2026-02-01 00:00:00,2026-02-02 00:00:00,2026-02-03 00:00:00,2026-02-04 00:00:00,2026-02-05 00:00:00,2026-02-06 00:00:00,2026-02-07 00:00:00,2026-02-08 00:00:00,2026-02-09 00:00:00,2026-02-10 00:00:00
62440,South-1,Moiz.Hussain,Zakeer.Ahmed-HRSG,S1011,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-06-30,Non USF Sites,B2S as Guest,Awal Telecom,TWPKHI0048,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,98.77412817204302,98.35705392857142,99.14025150537634,98.533588,95.15760193548387,98.13842100000001,93.01059827160495,91.64140752688174,99.53572211111113,98.75714453533026,97.27653697849462,94.7292426365326,99.52425139784947,94.12996177777777,91.61423709677418,96.22132731182798,98.23608866666667,100,100,88.80855000000001,100,100,100,99.91357666666666,73.67659,100,94.88432666666667,96.86591666666668,93.31940333333334,98.79301666666667,97.44671,100,100,100,100,86.12115999999999,100,100,100
62456,South-3,jahanzaib.shah,ahaider_s3,S3006,0,Quetta,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-06-30,Non USF Sites,B2S as Guest,Awal Telecom,TWPQTA0022,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,99.04004849462365,99.48446976190475,99.84598712643674,98.76608666666668,98.69538451612905,99.82539455555558,99.54114425287358,99.80323956989248,99.45036177777777,99.45683512765504,99.09562191278377,99.5982485335146,99.90775204301077,99.88087272222221,98.51351666666669,99.56449370967741,99.95804066666668,99.99777,99.41823333333333,96.04126333333333,99.93576,99.76832,99.90771666666667,99.22171333333331,96.3367,100,100,100,98.27221499999999,99.59873999999999,100,100,99.985,100,99.99666666666667,100,100,100,100
62463,South-2,Syed.Hamid,shahid.ali_s2,S2007,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Gold,PGS,2024-06-30,Non USF Sites,B2S as Guest,Awal Telecom,TWPSNG0002,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,98.79399182795699,98.51592535714285,99.57196333333333,98.50853177777778,91.18366354838709,89.20251755555553,81.20007711111111,87.50762473118279,85.0160382222222,98.96062683947771,92.9649042939068,84.57458002150537,77.0249131182796,79.62599255555557,96.59633021505377,97.09619086021505,99.95557066666666,100,100,88.66543333333334,92.28077333333334,99.93206666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,99.61747333333334,100,100,99.93823333333334
62472,South-4,Kashif.Arbani,Abdul.Wahab_Ieng,S4005,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-06-30,Non USF Sites,B2S as Guest,Enfrashare,ES2-QBR-08936,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,98.16199623655913,99.14738916666668,99.27404655913978,99.96447388888889,90.9884876344086,99.9291081111111,99.69773298850575,99.28324633333332,98.37010355555554,98.8611439874552,96.9606898781362,99.1170276257982,99.75542376344085,99.93889144444445,98.95867838709678,99.25946795698925,99.90226433333333,100,100,99.20483,100,100,100,99.99986666666666,100,100,100,100,99.99978,100,100,99.99942666666668,100,100,100,99.96939333333334,99.99972666666667,99.05409666666667,100
62519,South-4,Suhail.Ahmed,sbaloch_s4,S4001,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Gold,PGS,2024-06-30,Non USF Sites,Shared as Guest,Edotco,e.coPK018628SI,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,91.15378483870968,86.60589464285715,96.05365946236557,94.71444211111111,84.33133752688173,87.653629,96.5122794623656,86.38848881720428,84.6758067777778,91.27111298131081,88.89980287933095,89.19219168578256,78.7284511827957,76.00170411111112,64.78302774193547,61.53474279569893,81.97246333333334,63.860833333333325,57.14509333333333,45.76815333333334,61.98897999999999,77.19617333333333,88.29638999999999,70.22631333333334,63.01564666666667,79.23048,65.60388333333333,83.09963,61.525029999999994,51.58064666666667,41.39185333333333,100,90.72194999999999,73.45595666666667,100,99.98,87.44768666666668,97.25502666666667,77.89151333333335
62521,South-4,Suhail.Ahmed,sbaloch_s4,S4001,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-06-30,Non USF Sites,Shared as Guest,TPL,ATJCD3,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,85.78371419354836,95.97946952380951,94.62993935483871,89.64963877777777,93.58586096774197,91.35276611111111,96.22609645161286,92.7159222580645,96.31632111111112,92.13104102406554,91.52942195221028,95.08611327359615,90.76429150537635,85.83704411111111,83.66845161290321,87.78975225806451,98.217389,69.71941666666667,91.32342999999999,93.33346,69.67131666666667,100,100,100,79.23645,96.76303333333333,66.25646333333334,96.05189,100,97.53516333333334,100,100,100,100,100,99.99662666666667,87.47674333333333,97.16535666666668,100
62543,South-2,muhammad.aamir,mushtaque.ahmed_s2,S2012,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,Yes,Silver,SB,2024-06-30,Non USF Sites,Shared as Guest,Deodar,MTP5541,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,94.48636268817204,95.41118357142854,95.56337741935484,95.49165022222225,95.56722118279568,93.92655700000002,95.0452707526882,94.13840526881722,95.9263347777778,95.15364122631847,94.99514280167266,95.03667026642773,96.31518666666669,97.75969677777776,98.67936354838712,98.92085688172043,99.56483533333332,95.36971999999999,97.16792,99.09551666666668,100,96.37204000000001,100,97.22273,100,100,100,93.88870000000001,100,100,100,100,100,98.56610333333333,100,100,100,98.32764000000002,98.75461
62555,South-2,Syed.Hamid,abdulsattar_s2,S2007,1,Other Cities,Yes,No,2G+3G+4G,Minor Hub,-,-,Gold,PGS,2024-06-30,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,77.88027698924732,77.25576797619051,91.25441086021505,93.56127766666667,86.96412193548389,86.74212466666667,92.35908913978493,97.24495086021506,96.31572566666668,82.1301519418843,89.08917475627241,95.30658855555555,97.67620838709679,90.40393066666667,83.63252494623657,72.40410462365591,74.16812566666667,72.48850333333333,79.23513666666666,69.88856666666668,62.16064666666667,92.48876333333334,55.12012666666667,60.15447666666668,60.59295,59.60274999999999,57.19588666666666,65.62857666666666,73.52693333333333,97.21161666666666,67.03773,86.90314000000001,72.50893333333333,78.89155666666666,59.45468666666667,77.37855666666667,66.52666666666666,68.01401333333334,67.75435666666665
62565,South-2,Syed.Hamid,abdulsattar_s2,S2007,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,Yes,Bronze,SB,2024-06-30,Non USF Sites,Shared as Guest,TPL,ATNSF15,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,91.73130483870969,94.64065928571428,96.4877269892473,92.91763455555557,93.73255763440861,93.96439300000003,91.76791150537636,88.08107677419355,77.21185888888888,94.28656370455708,93.5381950633214,85.68694905615293,81.41958193548388,96.72839933333334,98.23114612903228,95.65557881720432,94.83954366666667,86.01907,100,99.99000000000001,99.00159333333333,100,96.96881333333333,100,100,100,99.99181,100,99.99987333333333,100,100,100,95.36477666666667,74.16394666666667,100,99.98063666666667,93.13385999999998,100,85.75221666666668
62570,South-2,Syed.Hamid,abdulsattar_s2,S2007,1,Other Cities,Yes,No,2G+3G+4G,Minor Hub,-,-,Gold,PGS,2024-06-30,Non USF Sites,Shared as Guest,Deodar,HGW5215,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,0,5.872095952380952,46.52651720430107,4.539031333333333,31.110985806451612,0,84.86397559139785,92.04882139784944,86.69735144444444,17.466204385560676,11.883339046594982,87.87004947789724,88.30932419354838,93.54219300000001,95.57484204301076,96.52063053763442,98.96161766666668,100,96.61657000000001,99.17453,100,96.45733,76.17734666666666,98.63099666666666,97.92982,100,100,100,93.14757666666667,96.61471666666667,100,100,100,100,100,98.40632666666666,100,100,94.59513333333332
62575,South-2,Syed.Hamid,abdulsattar_s2,S2007,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,Yes,Platinum,PGS,2024-06-30,Non USF Sites,Shared as Guest,Deodar,HGW6226,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,98.08417817204301,97.83593214285713,98.05107935483872,98.00691400000002,97.95055569892472,97.69183388888888,97.21576731182797,95.39206086021507,96.864632,97.99039655657963,97.88310119593787,96.49082005734768,97.50307419354837,98.00729588888889,99.81540989247308,98.77746107526882,99.89907166666667,94.98064333333332,100,100,100,100,100,100,100,100,100,100,94.84852333333333,100,100,100,100,100,100,100,100,100,98.99071666666667
62581,South-2,Syed.Hamid,abdulsattar_s2,S2007,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Silver,SB,2024-06-30,Non USF Sites,Shared as Guest,Deodar,KDA5767,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,95.19914462365593,94.42715154761903,96.36510817204304,93.99039344444442,95.19761161290324,92.91375222222223,51.06331430107528,69.10525376344087,94.70287311111113,95.33046811443933,94.03391909318997,71.6238137252091,95.33601086021507,96.54156511111113,98.4811735483871,92.96013537634408,90.93302333333335,85.49870666666668,98.98311666666666,92.70034333333332,95.48806,100,99.61907333333333,97.27900666666666,88.01525,92.63082333333334,83.85763,92.68528333333335,91.69776000000002,92.83737,92.73903333333334,92.76961999999999,89.64050333333334,85.08852,92.61264999999999,87.7337,87.87530333333335,95.96689666666667,92.06663666666668
62582,South-2,Syed.Hamid,abdulsattar_s2,S2007,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Gold,PGS,2024-06-30,Non USF Sites,Shared as Guest,Deodar,MEL0976,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,86.68977032258063,82.36984309523811,95.78690731182797,93.24726533333332,89.2525852688172,90.82780755555557,94.1936560215054,96.1368235483871,95.79220622222223,88.28217357654891,91.10921938590202,95.37422859737158,94.39801043010753,89.56286855555555,90.65862709677418,83.86583537634407,88.02059133333333,85.92691333333333,100,82.25658333333334,88.75456333333334,100,88.04593,76.73704,77.77277666666667,76.61416333333334,73.85022000000001,73.25818333333332,84.95152,100,90.17708333333333,100,90.48985,91.82811666666667,63.06925666666667,94.13662333333333,84.82905333333333,84.97345,80.70248000000001
61486,South-1,salman.amin,muneeb_c1,S1003,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-02,Non USF Sites,Shared as Guest,Awal Telecom,TWPKHI0011,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,98.60148075268816,97.19796440476192,99.30679139784947,98.97752533333336,98.04818236559139,95.48427588888893,99.56122229885057,96.92949666666665,95.01656133333333,98.36874551843317,97.50332786260456,97.16909343295019,98.20578602150538,94.53055544444443,96.48361612903227,99.66994655913977,100,100,100,99.85567666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
62468,South-3,syed.ehsanullah,amanu_s3,S3006,0,Quetta,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-02,Non USF Sites,B2S as Guest,Awal Telecom,TWPQTA0024,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,92.16346129032259,89.37383178571429,98.88717683908047,97.33223066666667,96.8589469892473,99.06287888888889,99.72664390804597,98.43825327956989,98.36881233333335,93.47482330503912,97.75135218160096,98.8445698403164,99.7484276344086,99.23467944444445,98.50359010752689,96.14494483870966,95.55260150000001,100,100,95.43130333333333,56.37533666666666,100,100,74.37643666666666,54.31021333333334,100,100,100,100,75.512185,100,100,100,100,99.99666666666667,100,100,80.01716333333333,100
62485,South-1,salman.amin,mudasir_c1,S1001,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Gold,PGS,2024-07-02,Non USF Sites,B2S as Guest,Awal Telecom,TWPLSB0001,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,97.47384129032258,99.38196142857143,99.13682956989247,96.72399844444446,99.62687139784944,98.49967300000003,90.6684979032258,84.54662483870968,91.7339898888889,98.66421076292882,98.28351428076463,88.98303754360813,84.54887795698924,91.23689288888889,84.1251623655914,94.64320623655914,91.61099466666667,100,100,99.97007,93.18694999999998,66.18544333333334,66.17990999999999,85.33795666666667,100,100,100,100,100,89.07254,45.630295000000004,95.619555,100,100,100,94.30548,100,100,91.48207666666667
62520,South-4,Suhail.Ahmed,sbaloch_s4,S4001,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Bronze,SB,2024-07-02,Non USF Sites,Shared as Guest,Deodar,MSP6601,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,53.607928924731176,36.18603940476189,39.781957526881726,33.639956777777776,16.5321764516129,20.61449677777777,12.414824623655914,21.832321720430105,16.957273333333337,43.19197528545826,23.59554333572282,17.068139892473116,24.34514376344086,10.716578111111119,4.088807096774192,1.2463847311827971,26.834185,0.038579999999999996,0.038579999999999996,0.038579999999999996,0.038579999999999996,0.07715999999999999,0.038579999999999996,0.038579999999999996,0.038579999999999996,0.038579999999999996,0.038579999999999996,0.038579999999999996,0.038579999999999996,0.07715999999999999,0.038579999999999996,28.449813333333335,55.03203666666667,56.661759999999994,50.56861,31.543396666666666,0.038579999999999996,22.636173333333332,23.29574
62557,South-2,Syed.Hamid,abdulsattar_s2,S2007,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-02,Non USF Sites,Shared as Guest,Deodar,DDO0988,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,96.60431516129033,97.00441392857142,98.15842989247312,95.02201688888893,96.41093247311828,97.441556,98.50771397849464,96.9660595698925,98.62086822222223,97.2557196607783,96.29150178733573,98.03154725686979,97.58070688172045,97.02497433333335,95.68955580645164,98.13438258064517,100,99.69218333333333,100,99.17901666666667,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
62450,South-1,moiz.hussain,abrehman,S1012,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-03,Non USF Sites,B2S as Guest,Awal Telecom,TWPKHI0055,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,99.93346752688173,99.45581250000001,99.8883817204301,98.4990518888889,95.70760860215053,96.94893677777779,97.67474160493828,86.79620387096776,96.71556577777775,99.7592205824373,97.05186575627242,93.72883708456125,99.08308086021506,97.7158712222222,95.32541043010754,98.10764849462366,97.11529099999998,87.34244333333334,96.52114999999999,93.17278666666668,97.70567,97.99547,100,98.03657666666668,100,100,99.57801666666667,100,100,100,100,100,100,96.08162666666665,97.1941,90.34390333333333,96.22654333333332,100,91.30673666666667
62558,South-2,Syed.Hamid,abdulsattar_s2,S2007,1,Other Cities,Yes,No,2G+3G+4G,Minor Hub,-,-,Silver,SB,2024-07-03,Non USF Sites,Shared as Guest,Edotco,e.coPK016882SI,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,95.72174580645161,97.42535714285714,97.94688731182796,96.81998155555556,97.09566451612902,95.50867577777781,97.712688172043,96.16799806451614,90.82854144444444,97.03133008704556,96.4747739498208,94.90307589366786,94.59991290322579,98.37554655555554,99.1773352688172,99.39835817204302,99.73542966666666,100,100,95.64094333333333,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,97.35429666666668,100
62568,South-2,Syed.Hamid,abdulsattar_s2,S2007,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Gold,PGS,2024-07-03,Non USF Sites,Shared as Guest,Deodar,HGW5209,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,86.12663161290324,90.63936702380954,90.68338365591397,90.11439211111112,85.64858344086024,91.62228933333334,85.17217569892472,86.68682225806451,92.25624533333335,89.14979409754226,89.12842162843491,88.03841443010754,91.96075193548386,94.11566611111111,95.64968161290322,93.63139526881723,97.37051833333332,97.91472666666668,97.77474666666667,99.19332000000001,87.35223666666667,76.51701666666666,94.38364666666666,88.75264333333332,100,91.50121999999999,84.87575,100,91.83294000000001,100,100,100,100,100,100,98.42452666666667,100,99.87772666666666,75.40293
62390,South-3,syed.ehsanullah,Kaleemm,S3006,0,Quetta,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-09,Non USF Sites,Shared as Guest,Enfrashare,ES2-QTA-03251,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,97.1501040860215,85.2694777380952,99.94229885057472,99.59218933333331,99.49924731182794,99.915196,99.72084114942528,99.89680559139785,94.23207644444444,94.1206268915638,99.66887754838707,97.94990772842253,99.93818903225805,99.45733866666666,96.19171838709678,97.03859688172045,99.99966666666667,100,100,80.27967666666667,97.26038666666666,100,100,88.08029333333333,72.01708,98.57211000000001,99.84050333333333,100,72.31235000000001,100,100,100,100,100,99.99666666666667,100,100,100,100
62486,South-1,salman.amin,mudasir_c1,S1001,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-08,Non USF Sites,B2S as Guest,Awal Telecom,TWPLSB0002,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,97.58427741935483,93.07296309523811,98.25920247311828,99.75061177777778,94.01234870967744,93.53244455555554,94.15497677419356,84.93749500000001,87.992146,96.30548099590374,95.76513501433692,89.0282059247312,99.4693878494624,91.0314248888889,91.32178473118277,98.18664865591396,89.80622616666666,99.8,95.67029666666667,99.75333333333333,99.34810666666665,99.20666666666666,99.19666666666667,99.89666666666666,99.36333333333334,99.32666666666667,99.54666666666667,97.61863666666666,97.54627500000001,100,100,84.47419500000001,100,85.28303,75.93137333333333,98.48640999999999,63.584599999999995,99.8,90.50265333333333
62489,South-3,jahanzaib.shah,mustafagm_s3,S3007,0,Dera Murad Jamali,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-09,Non USF Sites,B2S as Guest,Awal Telecom,TWPNSB0003,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,99.38892010752689,99.20797583333334,99.71924698924732,98.75843466666667,98.05027634408602,90.314957,83.25563188172045,95.37859419354838,92.97209133333334,99.43871431003585,95.70788933691756,90.53543913620074,94.89093258064514,95.55124833333335,94.75777430107527,97.44032516129032,95.33208033333332,96.22359,100,92.67555666666665,100,93.43852333333332,99.02388,96.66253333333333,100,98.20468333333334,86.94251666666666,98.18953666666668,100,100,100,100,100,100,88.71867333333334,100,100,65.03748666666667,99.56464333333334
62496,South-1,salman.amin,Iftikhar.ahmed_s2,S1006,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-08,Non USF Sites,B2S as Guest,Enfrashare,ES1-KHI-08930,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,98.6395182795699,96.94916142857144,99.75491870967741,96.92205055555554,96.6752417204301,97.923083,97.21760609195402,98.66141688172046,98.59034577777774,98.4478661392729,97.17345842532855,98.15645625048406,97.79982139784944,98.15562055555556,99.31519010752689,97.64070473118278,98.79412666666667,99.71496666666667,97.73887,98.87840666666666,78.71565,99.99954666666667,100,97.48119333333334,99.73978,97.97594,100,100,97.21438,100,100,98.98295666666667,100,95.83036,99.99333333333334,98.25358666666666,97.66179333333334,98.60982999999999,98.60940666666666
62563,South-2,Syed.Hamid,abdulsattar_s2,S2007,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,Yes,Bronze,SB,2024-07-08,Non USF Sites,Shared as Guest,Deodar,HGW0507,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,91.36654096774194,89.8077418452381,86.54685677419356,92.282515,91.77964548387096,93.78535533333333,93.520396344086,90.44948666666669,96.047614,89.2403798623912,92.61583860573477,93.33916567025089,92.3697113978495,94.11760366666667,95.78937688172041,95.70175978494623,99.29893133333333,99.06410999999999,97.70276666666666,91.09762666666666,87.08145999999999,84.16149999999999,100,93.06198333333333,100,93.56242999999999,87.98552333333333,99.74179333333332,99.96397666666667,99.98599,100,99.92262,100,99.5287,95.85364,98.29268333333334,99.59926666666667,99.85876,99.94765333333334
62345,South-1,salman.amin,MuhammadSaleem,S1003,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-15,Non USF Sites,Not Shared,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,99.98344086021505,95.80175559523809,97.9538570967742,99.72915544444443,97.34275247311827,91.11025355555556,91.56827047619046,96.7848235483871,96.03948172222225,97.91301785074245,96.06072049103942,94.79752524893327,98.4826211827957,96.49543,94.84610193548386,93.72770666666666,91.91372699999998,98.98666666666666,99.57,76.99932333333332,99.15666666666668,87.28035,78.42341333333333,99.68,93.40472333333334,98.75002333333333,98.22678666666667,99.21999999999998,49.175129999999996,95.6046,76.31964333333333,84.57686,99.81666666666666,99.00666666666666,99.29666666666667,99.44,82.8117,99.15333333333332,83.11113333333333
62552,South-2,Syed.Hamid,abdulsattar_s2,S2007,0,Nawabshah,Yes,No,2G+3G+4G,BTS,-,Yes,Bronze,SB,2024-07-15,Non USF Sites,Shared as Guest,TPL,ATNWB1,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,76.84323913978497,79.38241500000001,95.53689419354839,94.74927144444446,93.65014978494624,95.68251344444444,95.67207569892471,95.54146602150537,95.98143011111114,83.92084944444446,94.69397822461171,95.73165727718042,92.4827611827957,97.09165266666668,99.24237688172042,99.6350288172043,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
62554,South-2,Syed.Hamid,abdulsattar_s2,S2007,0,Nawabshah,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-15,Non USF Sites,Not Shared,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,80.86467322580644,87.44856357142858,72.39077440860217,59.27897666666666,51.908036451612894,58.147024333333334,58.33872268817205,58.41665806451611,50.45279177777777,80.23467040194573,56.44467915053763,55.73605751015531,30.7732835483871,71.44507577777777,66.3793911827957,55.20098709677419,69.06038699999999,43.586819999999996,51.38138333333333,63.292490000000015,69.01251333333333,87.84334000000001,70.89207,72.02270666666666,69.49292000000001,74.23336666666667,68.43540666666667,69.06775333333333,69.61545333333333,69.19463,69.64787,66.64163,69.29069333333332,69.00823000000001,61.49273,69.80404333333333,70.94638,72.06981666666665,72.50784666666667
62454,South-3,jahanzaib.shah,ahaider_s3,S3002,0,Quetta,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-22,Non USF Sites,B2S as Guest,Awal Telecom,TWPQTA0021,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,99.06310344086022,99.78570309523809,99.0133427586207,95.8529996111111,99.213028172043,99.55213866666666,99.69665103448276,99.71814118279569,98.81482311111111,99.28738309823967,98.20605548327359,99.40987177612983,99.07975043010754,99.59966666666666,97.87449010752688,96.19833666666668,99.99966666666667,100,91.9689,42.37900333333334,60.92148333333333,100,100,96.21857666666666,100,100,100,99.85954,98.29254,100,100,100,100,100,99.99666666666667,100,100,100,100
62455,South-3,syed.ehsanullah,ahaider_s3,S3006,0,Quetta,Yes,No,2G+3G+4G,BTS,-,-,Gold,PGS,2024-07-22,Non USF Sites,Not Shared,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,75.51020086021506,74.16369297619046,61.358468160919536,66.75836388888888,98.01076387096774,91.37333977777776,97.57182609195404,98.6443940860215,97.961298,70.34412066577501,85.3808225125448,98.05917272599186,97.62419354838713,97.88747166666668,96.34884344086022,97.40189688172042,98.83866666666665,100,97.02333333333333,97.54,97.42,97.19,97.20666666666666,97.12666666666667,97.94,97.13,97.25,97.77666666666666,98.28863999999999,100,100,100,100,100,97.56333333333333,97.15333333333332,100,96.66666666666667,97.00333333333333
62504,South-4,Suhail.Ahmed,sbaloch_s4,S4001,0,Jacobabad,Yes,No,2G+3G+4G,BTS,-,Yes,Gold,PGS,2024-07-22,Non USF Sites,Shared as Guest,Edotco,e.coPK016907SI,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,94.02621548387097,93.55381678571429,96.25936612903224,99.03292322222221,92.15814494623655,97.0932838888889,91.25739483870967,99.473938172043,98.54414544444445,94.61313279953917,96.09478401911588,96.4251594850657,94.06619311827957,94.98417555555557,90.50938677419353,77.00104419354841,84.69047800000001,90.27279,65.3277,93.89063,60.893240000000006,100,100,64.22512666666667,52.82416666666666,75.94268666666666,66.67221,91.25559,81.52751,80.18168333333334,57.08565333333333,94.22778666666666,90.68712666666666,81.35307999999999,100,99.96,87.13326333333333,91.45528666666667,64.82090000000001
62551,South-2,Syed.Hamid,abdulsattar_s2,S2007,0,Other Cities,Yes,No,2G+3G+4G,BTS,-,-,Platinum,PGS,2024-07-22,Non USF Sites,Shared as Guest,TPL,ATNSF23,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,87.63225376344087,91.64936250000002,93.69336645161289,96.54001988888889,91.89017064516128,95.23610422222222,91.2033482795699,87.99466580645161,89.27442511111111,90.99166090501792,94.55543158542412,89.49081306571087,86.79427827956988,84.38573788888893,81.94425999999997,93.09474301075267,99.84290533333333,100,91.67408,99.19640333333332,90.16810666666667,69.06991333333333,100,92.71072,100,93.28267333333334,87.502,100,100,100,100,100,100,100,99.98666666666668,98.44269333333334,100,99.99969333333333,100
61947,South-1,salman.amin,mudasir_c1,S1001,0,Karachi,Yes,Yes,2G+3G+4G,BTS,-,-,Gold,PGS,2024-07-25,Non USF Sites,Not Shared,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,99.96935483870968,99.52998583333333,99.99053763440861,99.8741111111111,100,99.823392,99.84491086021505,91.99945516129033,58.59200133333333,99.82995943548387,99.89916770370371,83.47878911827956,76.8487911827957,98.5965021111111,99.07914548387096,98.98435569892474,94.20314116666667,98.98,99.75,99.07925666666667,99.28666666666668,99.21999999999998,99.10333333333334,98.57333333333334,89.06910333333333,99.55,99.61666666666667,99.67333333333333,100,100,100,100,100,97.595065,99.21,99.43,100,86.87959666666666,58.91675
